Date and Time,Year,is_rainy_day,Date,Count,Day of Week,Time-1,total_votes,mean_vote,reviews_from_users,reviews_from_critics,weighted_average_vote,num_of_movies_released,Year-1,max_temp/F,min_temp/F,avg_temp/F,dep_temp/F,hdd_temp/F,wtr/precipitation,avg_spd_wind,mx_spd_wind,dir_wind,ss_sky,wx_sky,spd_pk_spd,dr_pk_spd,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
31/10/2020 15:22:00,2020,NO,31/10/2020,8,Saturday,8:15pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,3:22 PM,56 F,37 F,49 %,SSE,10 mph,0 mph,29.29 in,0.0 in,Fair
31/10/2020 15:22:00,2020,NO,31/10/2020,56,Saturday,8:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,3:22 PM,56 F,37 F,49 %,SSE,10 mph,0 mph,29.29 in,0.0 in,Fair
31/10/2020 15:22:00,2020,NO,31/10/2020,48,Saturday,7:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,3:22 PM,56 F,37 F,49 %,SSE,10 mph,0 mph,29.29 in,0.0 in,Fair
31/10/2020 15:22:00,2020,NO,31/10/2020,52,Saturday,7:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,3:22 PM,56 F,37 F,49 %,SSE,10 mph,0 mph,29.29 in,0.0 in,Fair
31/10/2020 15:22:00,2020,NO,31/10/2020,44,Saturday,6:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,3:22 PM,56 F,37 F,49 %,SSE,10 mph,0 mph,29.29 in,0.0 in,Fair
31/10/2020 15:22:00,2020,NO,31/10/2020,11,Saturday,6:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,3:22 PM,56 F,37 F,49 %,SSE,10 mph,0 mph,29.29 in,0.0 in,Fair
31/10/2020 16:22:00,2020,NO,31/10/2020,8,Saturday,8:15pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,4:22 PM,57 F,38 F,49 %,SSE,12 mph,0 mph,29.26 in,0.0 in,Fair
31/10/2020 16:22:00,2020,NO,31/10/2020,56,Saturday,8:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,4:22 PM,57 F,38 F,49 %,SSE,12 mph,0 mph,29.26 in,0.0 in,Fair
31/10/2020 16:22:00,2020,NO,31/10/2020,48,Saturday,7:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,4:22 PM,57 F,38 F,49 %,SSE,12 mph,0 mph,29.26 in,0.0 in,Fair
31/10/2020 16:22:00,2020,NO,31/10/2020,52,Saturday,7:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,4:22 PM,57 F,38 F,49 %,SSE,12 mph,0 mph,29.26 in,0.0 in,Fair
31/10/2020 16:22:00,2020,NO,31/10/2020,44,Saturday,6:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,4:22 PM,57 F,38 F,49 %,SSE,12 mph,0 mph,29.26 in,0.0 in,Fair
31/10/2020 16:22:00,2020,NO,31/10/2020,11,Saturday,6:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,4:22 PM,57 F,38 F,49 %,SSE,12 mph,0 mph,29.26 in,0.0 in,Fair
31/10/2020 17:22:00,2020,NO,31/10/2020,8,Saturday,8:15pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,5:22 PM,55 F,38 F,53 %,SSE,13 mph,0 mph,29.24 in,0.0 in,Fair
31/10/2020 17:22:00,2020,NO,31/10/2020,56,Saturday,8:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,5:22 PM,55 F,38 F,53 %,SSE,13 mph,0 mph,29.24 in,0.0 in,Fair
31/10/2020 17:22:00,2020,NO,31/10/2020,48,Saturday,7:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,5:22 PM,55 F,38 F,53 %,SSE,13 mph,0 mph,29.24 in,0.0 in,Fair
31/10/2020 17:22:00,2020,NO,31/10/2020,52,Saturday,7:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,5:22 PM,55 F,38 F,53 %,SSE,13 mph,0 mph,29.24 in,0.0 in,Fair
31/10/2020 17:22:00,2020,NO,31/10/2020,44,Saturday,6:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,5:22 PM,55 F,38 F,53 %,SSE,13 mph,0 mph,29.24 in,0.0 in,Fair
31/10/2020 17:22:00,2020,NO,31/10/2020,11,Saturday,6:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,5:22 PM,55 F,38 F,53 %,SSE,13 mph,0 mph,29.24 in,0.0 in,Fair
31/10/2020 18:22:00,2020,NO,31/10/2020,8,Saturday,8:15pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,6:22 PM,50 F,38 F,63 %,SSE,10 mph,0 mph,29.22 in,0.0 in,Partly Cloudy
31/10/2020 18:22:00,2020,NO,31/10/2020,56,Saturday,8:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,6:22 PM,50 F,38 F,63 %,SSE,10 mph,0 mph,29.22 in,0.0 in,Partly Cloudy
31/10/2020 18:22:00,2020,NO,31/10/2020,48,Saturday,7:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,6:22 PM,50 F,38 F,63 %,SSE,10 mph,0 mph,29.22 in,0.0 in,Partly Cloudy
31/10/2020 18:22:00,2020,NO,31/10/2020,52,Saturday,7:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,6:22 PM,50 F,38 F,63 %,SSE,10 mph,0 mph,29.22 in,0.0 in,Partly Cloudy
31/10/2020 18:22:00,2020,NO,31/10/2020,44,Saturday,6:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,6:22 PM,50 F,38 F,63 %,SSE,10 mph,0 mph,29.22 in,0.0 in,Partly Cloudy
31/10/2020 18:22:00,2020,NO,31/10/2020,11,Saturday,6:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,6:22 PM,50 F,38 F,63 %,SSE,10 mph,0 mph,29.22 in,0.0 in,Partly Cloudy
31/10/2020 19:22:00,2020,NO,31/10/2020,8,Saturday,8:15pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,7:22 PM,48 F,38 F,68 %,SSE,8 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
31/10/2020 19:22:00,2020,NO,31/10/2020,56,Saturday,8:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,7:22 PM,48 F,38 F,68 %,SSE,8 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
31/10/2020 19:22:00,2020,NO,31/10/2020,48,Saturday,7:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,7:22 PM,48 F,38 F,68 %,SSE,8 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
31/10/2020 19:22:00,2020,NO,31/10/2020,52,Saturday,7:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,7:22 PM,48 F,38 F,68 %,SSE,8 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
31/10/2020 19:22:00,2020,NO,31/10/2020,44,Saturday,6:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,7:22 PM,48 F,38 F,68 %,SSE,8 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
31/10/2020 19:22:00,2020,NO,31/10/2020,11,Saturday,6:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,7:22 PM,48 F,38 F,68 %,SSE,8 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
31/10/2020 21:22:00,2020,NO,31/10/2020,8,Saturday,8:15pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,9:22 PM,48 F,38 F,68 %,SSE,8 mph,0 mph,29.19 in,0.0 in,Mostly Cloudy
31/10/2020 21:22:00,2020,NO,31/10/2020,56,Saturday,8:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,9:22 PM,48 F,38 F,68 %,SSE,8 mph,0 mph,29.19 in,0.0 in,Mostly Cloudy
31/10/2020 21:22:00,2020,NO,31/10/2020,48,Saturday,7:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,9:22 PM,48 F,38 F,68 %,SSE,8 mph,0 mph,29.19 in,0.0 in,Mostly Cloudy
31/10/2020 21:22:00,2020,NO,31/10/2020,52,Saturday,7:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,9:22 PM,48 F,38 F,68 %,SSE,8 mph,0 mph,29.19 in,0.0 in,Mostly Cloudy
31/10/2020 21:22:00,2020,NO,31/10/2020,44,Saturday,6:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,9:22 PM,48 F,38 F,68 %,SSE,8 mph,0 mph,29.19 in,0.0 in,Mostly Cloudy
31/10/2020 21:22:00,2020,NO,31/10/2020,11,Saturday,6:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,9:22 PM,48 F,38 F,68 %,SSE,8 mph,0 mph,29.19 in,0.0 in,Mostly Cloudy
31/10/2020 22:22:00,2020,NO,31/10/2020,8,Saturday,8:15pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,10:22 PM,50 F,38 F,63 %,S,8 mph,0 mph,29.17 in,0.0 in,Cloudy
31/10/2020 22:22:00,2020,NO,31/10/2020,56,Saturday,8:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,10:22 PM,50 F,38 F,63 %,S,8 mph,0 mph,29.17 in,0.0 in,Cloudy
31/10/2020 22:22:00,2020,NO,31/10/2020,48,Saturday,7:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,10:22 PM,50 F,38 F,63 %,S,8 mph,0 mph,29.17 in,0.0 in,Cloudy
31/10/2020 22:22:00,2020,NO,31/10/2020,52,Saturday,7:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,10:22 PM,50 F,38 F,63 %,S,8 mph,0 mph,29.17 in,0.0 in,Cloudy
31/10/2020 22:22:00,2020,NO,31/10/2020,44,Saturday,6:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,10:22 PM,50 F,38 F,63 %,S,8 mph,0 mph,29.17 in,0.0 in,Cloudy
31/10/2020 22:22:00,2020,NO,31/10/2020,11,Saturday,6:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,10:22 PM,50 F,38 F,63 %,S,8 mph,0 mph,29.17 in,0.0 in,Cloudy
31/10/2020 23:22:00,2020,NO,31/10/2020,8,Saturday,8:15pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,11:22 PM,49 F,38 F,66 %,S,10 mph,0 mph,29.15 in,0.0 in,Partly Cloudy
31/10/2020 23:22:00,2020,NO,31/10/2020,56,Saturday,8:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,11:22 PM,49 F,38 F,66 %,S,10 mph,0 mph,29.15 in,0.0 in,Partly Cloudy
31/10/2020 23:22:00,2020,NO,31/10/2020,48,Saturday,7:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,11:22 PM,49 F,38 F,66 %,S,10 mph,0 mph,29.15 in,0.0 in,Partly Cloudy
31/10/2020 23:22:00,2020,NO,31/10/2020,52,Saturday,7:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,11:22 PM,49 F,38 F,66 %,S,10 mph,0 mph,29.15 in,0.0 in,Partly Cloudy
31/10/2020 23:22:00,2020,NO,31/10/2020,44,Saturday,6:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,11:22 PM,49 F,38 F,66 %,S,10 mph,0 mph,29.15 in,0.0 in,Partly Cloudy
31/10/2020 23:22:00,2020,NO,31/10/2020,11,Saturday,6:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,11:22 PM,49 F,38 F,66 %,S,10 mph,0 mph,29.15 in,0.0 in,Partly Cloudy
31/10/2020 00:22:00,2020,NO,31/10/2020,8,Saturday,8:15pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,12:22 AM,48 F,38 F,68 %,S,8 mph,0 mph,29.14 in,0.0 in,Partly Cloudy
31/10/2020 00:22:00,2020,NO,31/10/2020,56,Saturday,8:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,12:22 AM,48 F,38 F,68 %,S,8 mph,0 mph,29.14 in,0.0 in,Partly Cloudy
31/10/2020 00:22:00,2020,NO,31/10/2020,48,Saturday,7:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,12:22 AM,48 F,38 F,68 %,S,8 mph,0 mph,29.14 in,0.0 in,Partly Cloudy
31/10/2020 00:22:00,2020,NO,31/10/2020,52,Saturday,7:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,12:22 AM,48 F,38 F,68 %,S,8 mph,0 mph,29.14 in,0.0 in,Partly Cloudy
31/10/2020 00:22:00,2020,NO,31/10/2020,44,Saturday,6:30pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,12:22 AM,48 F,38 F,68 %,S,8 mph,0 mph,29.14 in,0.0 in,Partly Cloudy
31/10/2020 00:22:00,2020,NO,31/10/2020,11,Saturday,6:00pm,411201,5.349137931,8970,3492,4.605172414,116,2020,57,35,46,-5,19,0,9,16,160,2,,21,170,12:22 AM,48 F,38 F,68 %,S,8 mph,0 mph,29.14 in,0.0 in,Partly Cloudy
31/10/2017 01:22:00,2017,NO,31/10/2017,66,Tuesday,8:15pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,1:22 AM,39 F,37 F,93 %,WSW,6 mph,0 mph,29.07 in,0.0 in,Partly Cloudy
31/10/2017 01:22:00,2017,NO,31/10/2017,161,Tuesday,8:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,1:22 AM,39 F,37 F,93 %,WSW,6 mph,0 mph,29.07 in,0.0 in,Partly Cloudy
31/10/2017 01:22:00,2017,NO,31/10/2017,192,Tuesday,7:30pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,1:22 AM,39 F,37 F,93 %,WSW,6 mph,0 mph,29.07 in,0.0 in,Partly Cloudy
31/10/2017 01:22:00,2017,NO,31/10/2017,167,Tuesday,7:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,1:22 AM,39 F,37 F,93 %,WSW,6 mph,0 mph,29.07 in,0.0 in,Partly Cloudy
31/10/2017 01:22:00,2017,NO,31/10/2017,149,Tuesday,6:30pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,1:22 AM,39 F,37 F,93 %,WSW,6 mph,0 mph,29.07 in,0.0 in,Partly Cloudy
31/10/2017 01:22:00,2017,NO,31/10/2017,41,Tuesday,6:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,1:22 AM,39 F,37 F,93 %,WSW,6 mph,0 mph,29.07 in,0.0 in,Partly Cloudy
31/10/2017 02:22:00,2017,NO,31/10/2017,66,Tuesday,8:15pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,2:22 AM,38 F,37 F,97 %,WSW,6 mph,0 mph,29.08 in,0.0 in,Mostly Cloudy
31/10/2017 02:22:00,2017,NO,31/10/2017,161,Tuesday,8:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,2:22 AM,38 F,37 F,97 %,WSW,6 mph,0 mph,29.08 in,0.0 in,Mostly Cloudy
31/10/2017 02:22:00,2017,NO,31/10/2017,192,Tuesday,7:30pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,2:22 AM,38 F,37 F,97 %,WSW,6 mph,0 mph,29.08 in,0.0 in,Mostly Cloudy
31/10/2017 02:22:00,2017,NO,31/10/2017,167,Tuesday,7:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,2:22 AM,38 F,37 F,97 %,WSW,6 mph,0 mph,29.08 in,0.0 in,Mostly Cloudy
31/10/2017 02:22:00,2017,NO,31/10/2017,149,Tuesday,6:30pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,2:22 AM,38 F,37 F,97 %,WSW,6 mph,0 mph,29.08 in,0.0 in,Mostly Cloudy
31/10/2017 02:22:00,2017,NO,31/10/2017,41,Tuesday,6:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,2:22 AM,38 F,37 F,97 %,WSW,6 mph,0 mph,29.08 in,0.0 in,Mostly Cloudy
31/10/2017 03:22:00,2017,NO,31/10/2017,66,Tuesday,8:15pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,3:22 AM,38 F,37 F,97 %,SSW,3 mph,0 mph,29.10 in,0.0 in,Cloudy
31/10/2017 03:22:00,2017,NO,31/10/2017,161,Tuesday,8:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,3:22 AM,38 F,37 F,97 %,SSW,3 mph,0 mph,29.10 in,0.0 in,Cloudy
31/10/2017 03:22:00,2017,NO,31/10/2017,192,Tuesday,7:30pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,3:22 AM,38 F,37 F,97 %,SSW,3 mph,0 mph,29.10 in,0.0 in,Cloudy
31/10/2017 03:22:00,2017,NO,31/10/2017,167,Tuesday,7:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,3:22 AM,38 F,37 F,97 %,SSW,3 mph,0 mph,29.10 in,0.0 in,Cloudy
31/10/2017 03:22:00,2017,NO,31/10/2017,149,Tuesday,6:30pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,3:22 AM,38 F,37 F,97 %,SSW,3 mph,0 mph,29.10 in,0.0 in,Cloudy
31/10/2017 03:22:00,2017,NO,31/10/2017,41,Tuesday,6:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,3:22 AM,38 F,37 F,97 %,SSW,3 mph,0 mph,29.10 in,0.0 in,Cloudy
31/10/2017 04:22:00,2017,NO,31/10/2017,66,Tuesday,8:15pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,4:22 AM,36 F,36 F,100 %,WSW,6 mph,0 mph,29.12 in,0.0 in,Fair
31/10/2017 04:22:00,2017,NO,31/10/2017,161,Tuesday,8:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,4:22 AM,36 F,36 F,100 %,WSW,6 mph,0 mph,29.12 in,0.0 in,Fair
31/10/2017 04:22:00,2017,NO,31/10/2017,192,Tuesday,7:30pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,4:22 AM,36 F,36 F,100 %,WSW,6 mph,0 mph,29.12 in,0.0 in,Fair
31/10/2017 04:22:00,2017,NO,31/10/2017,167,Tuesday,7:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,4:22 AM,36 F,36 F,100 %,WSW,6 mph,0 mph,29.12 in,0.0 in,Fair
31/10/2017 04:22:00,2017,NO,31/10/2017,149,Tuesday,6:30pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,4:22 AM,36 F,36 F,100 %,WSW,6 mph,0 mph,29.12 in,0.0 in,Fair
31/10/2017 04:22:00,2017,NO,31/10/2017,41,Tuesday,6:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,4:22 AM,36 F,36 F,100 %,WSW,6 mph,0 mph,29.12 in,0.0 in,Fair
31/10/2017 05:22:00,2017,NO,31/10/2017,66,Tuesday,8:15pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,5:22 AM,35 F,34 F,96 %,WSW,5 mph,0 mph,29.13 in,0.0 in,Fair
31/10/2017 05:22:00,2017,NO,31/10/2017,161,Tuesday,8:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,5:22 AM,35 F,34 F,96 %,WSW,5 mph,0 mph,29.13 in,0.0 in,Fair
31/10/2017 05:22:00,2017,NO,31/10/2017,192,Tuesday,7:30pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,5:22 AM,35 F,34 F,96 %,WSW,5 mph,0 mph,29.13 in,0.0 in,Fair
31/10/2017 05:22:00,2017,NO,31/10/2017,167,Tuesday,7:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,5:22 AM,35 F,34 F,96 %,WSW,5 mph,0 mph,29.13 in,0.0 in,Fair
31/10/2017 05:22:00,2017,NO,31/10/2017,149,Tuesday,6:30pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,5:22 AM,35 F,34 F,96 %,WSW,5 mph,0 mph,29.13 in,0.0 in,Fair
31/10/2017 05:22:00,2017,NO,31/10/2017,41,Tuesday,6:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,5:22 AM,35 F,34 F,96 %,WSW,5 mph,0 mph,29.13 in,0.0 in,Fair
31/10/2017 07:22:00,2017,NO,31/10/2017,66,Tuesday,8:15pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,7:22 AM,33 F,31 F,92 %,SW,3 mph,0 mph,29.19 in,0.0 in,Fair
31/10/2017 07:22:00,2017,NO,31/10/2017,161,Tuesday,8:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,7:22 AM,33 F,31 F,92 %,SW,3 mph,0 mph,29.19 in,0.0 in,Fair
31/10/2017 07:22:00,2017,NO,31/10/2017,192,Tuesday,7:30pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,7:22 AM,33 F,31 F,92 %,SW,3 mph,0 mph,29.19 in,0.0 in,Fair
31/10/2017 07:22:00,2017,NO,31/10/2017,167,Tuesday,7:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,7:22 AM,33 F,31 F,92 %,SW,3 mph,0 mph,29.19 in,0.0 in,Fair
31/10/2017 07:22:00,2017,NO,31/10/2017,149,Tuesday,6:30pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,7:22 AM,33 F,31 F,92 %,SW,3 mph,0 mph,29.19 in,0.0 in,Fair
31/10/2017 07:22:00,2017,NO,31/10/2017,41,Tuesday,6:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,7:22 AM,33 F,31 F,92 %,SW,3 mph,0 mph,29.19 in,0.0 in,Fair
31/10/2017 08:22:00,2017,NO,31/10/2017,66,Tuesday,8:15pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,8:22 AM,33 F,31 F,92 %,SSW,5 mph,0 mph,29.22 in,0.0 in,Fair
31/10/2017 08:22:00,2017,NO,31/10/2017,161,Tuesday,8:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,8:22 AM,33 F,31 F,92 %,SSW,5 mph,0 mph,29.22 in,0.0 in,Fair
31/10/2017 08:22:00,2017,NO,31/10/2017,192,Tuesday,7:30pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,8:22 AM,33 F,31 F,92 %,SSW,5 mph,0 mph,29.22 in,0.0 in,Fair
31/10/2017 08:22:00,2017,NO,31/10/2017,167,Tuesday,7:00pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,8:22 AM,33 F,31 F,92 %,SSW,5 mph,0 mph,29.22 in,0.0 in,Fair
31/10/2017 08:22:00,2017,NO,31/10/2017,149,Tuesday,6:30pm,3414310,5.320120724,27803,15721,4.681287726,497,2017,46,31,39,-12,26,0,5.5,15,280,5,,20,280,8:22 AM,33 F,31 F,92 %,SSW,5 mph,0 mph,29.22 in,0.0 in,Fair
